dataset,gene,position,n_classes,n_kmers,observed,null_mean,null_sd,null_p95,null_max,empirical_p,z_score
SARS-CoV-2,S,1063,19,2,0.38160391496669716,0.006148982985898291,0.0007262335993467378,0.007358755287522026,0.00831127280410125,0.000999000999000999,516.9892061156746
SARS-CoV-2,S,1072,19,1,0.015018783400738301,0.004335516182892217,0.0006867441296001121,0.005545708908052692,0.0069546460820615295,0.000999000999000999,15.55640122335942
SARS-CoV-2,S,1081,19,1,0.014728799872885463,0.004204260405534556,0.0006988792826472425,0.0053850155303233,0.006405436592011915,0.000999000999000999,15.059166480777112
SARS-CoV-2,S,1090,19,1,0.009947846356278184,0.004073253279676441,0.0006860945379474151,0.00521510185949516,0.0065978236193339704,0.000999000999000999,8.562366775541937
SARS-CoV-2,S,1099,19,2,0.050221196417264365,0.006035152622112023,0.0006920014867854,0.00718874314778894,0.008259324565739315,0.000999000999000999,63.85252725454778
SARS-CoV-2,S,1108,19,3,0.8676731141169813,0.0075799393745026285,0.0007397430519509298,0.008830237388846706,0.010050375723927338,0.000999000999000999,1162.6917920677304
SARS-CoV-2,S,1117,19,2,0.7668440911137147,0.006212780910711427,0.0007444044909665863,0.007447467166728403,0.00880145753902722,0.000999000999000999,1021.7983897643429
SARS-CoV-2,S,1126,19,2,0.7535872213045723,0.006170510261968561,0.0006954412425170967,0.0073307807438451975,0.008417751611013009,0.000999000999000999,1074.7373974217949
SARS-CoV-2,S,1135,19,1,0.010556980820238242,0.0041711618800207295,0.0006616345396871713,0.0053331323711815135,0.0065928091745872126,0.000999000999000999,9.651580377343668
SARS-CoV-2,S,1144,19,1,0.031183522347911326,0.0044012461993866835,0.0006804831759690766,0.0055008038270160904,0.007278381528665343,0.000999000999000999,39.357734466225395
SARS-CoV-2,S,1153,19,1,0.009515030496075378,0.004194589582165074,0.0006524604213125929,0.005294695698497957,0.006643570582306995,0.000999000999000999,8.154427058129995
SARS-CoV-2,S,1162,19,1,0.006063993501756043,0.004189509168420714,0.0006793821065704587,0.005281716035466207,0.007137182619278979,0.007992007992007992,2.7591017119920664
SARS-CoV-2,S,1171,19,1,0.01982148910348192,0.004244756037873122,0.0007007992613725127,0.005397323551507513,0.006535623697066695,0.000999000999000999,22.227096865230457
SARS-CoV-2,S,1180,19,1,0.009234221368490917,0.004256384376246597,0.000703678760776031,0.005401612669143113,0.0072520343705991695,0.000999000999000999,7.0740190975135615
SARS-CoV-2,S,1189,19,1,0.009450425323510007,0.004212448195282502,0.0006725315574931733,0.005395019252409553,0.006832642829598766,0.000999000999000999,7.788448095657838
SARS-CoV-2,S,1198,19,1,0.0043120682704908975,0.004055081534366945,0.0006645781359329496,0.005188141334094898,0.0062860998095452284,0.34065934065934067,0.3866915299029342
SARS-CoV-2,S,1207,19,3,0.8238304370859996,0.007560589579174875,0.0007508216442980955,0.008813007348500957,0.01023224177369254,0.000999000999000999,1087.1687753086999
SARS-CoV-2,S,1216,19,2,0.7547168197438675,0.00617107075379571,0.0007141269228275369,0.0073890584362366635,0.008763507390321187,0.000999000999000999,1048.1970712240561
SARS-CoV-2,S,1225,19,1,0.18588743419800433,0.004212914326584707,0.0007013681993075283,0.005343055102166584,0.006874208860839495,0.000999000999000999,259.0287384725878
SARS-CoV-2,S,1234,19,1,0.01551382627422536,0.004325646787666457,0.0006559587564641974,0.005462074776004881,0.006336682355841087,0.000999000999000999,17.056224002353968
SARS-CoV-2,S,1243,19,3,0.816596933381922,0.0075746982348313206,0.0006968276450910108,0.00870547545238739,0.009873313996828576,0.000999000999000999,1161.0076621478277
SARS-CoV-2,S,1252,19,1,0.015662467666220595,0.004195874864773528,0.0006671183163055969,0.005317870009412899,0.006558343060325187,0.000999000999000999,17.188244605465748
SARS-CoV-2,S,1261,19,1,0.008232816997065264,0.003963134904170746,0.0006425176636743346,0.005055042187565124,0.005926520687733423,0.000999000999000999,6.645236908317344
SARS-CoV-2,S,1270,19,1,0.014355192059076132,0.004244345045361075,0.0006625892555145674,0.0054077905017484865,0.006755425945710447,0.000999000999000999,15.259600015492197
SARS-CoV-2,S,1279,19,1,0.03911129293959142,0.004399054594776951,0.0006989663390940952,0.0055695633141280435,0.006576979366116635,0.000999000999000999,49.66224609586169
SARS-CoV-2,S,1288,19,1,0.013011066339559828,0.004366396016924064,0.000658723509310356,0.005470818959132251,0.006601331448995933,0.000999000999000999,13.12336693689013
SARS-CoV-2,S,1297,19,1,0.020297871613594184,0.0043223086832570555,0.0007024787346048219,0.0055461389195146345,0.006926395817230516,0.000999000999000999,22.74170326212672
SARS-CoV-2,S,1306,19,1,0.017367034246826202,0.00420819181448166,0.0006766895428784995,0.005348551448228523,0.006288466672375596,0.000999000999000999,19.445907759072952
SARS-CoV-2,S,1315,19,2,0.7438266273396522,0.0061727983040350196,0.0007530626730899866,0.007445156933159759,0.008158732298524223,0.000999000999000999,979.5384307243069
SARS-CoV-2,S,1324,19,2,0.35449146907549334,0.006173157478991607,0.0006944095608459319,0.007430118859208149,0.00891222842476702,0.000999000999000999,501.6035654408031
SARS-CoV-2,S,1333,19,4,0.625657839434368,0.008649259688636118,0.0007091152497106343,0.009816581017678738,0.010980995999002506,0.000999000999000999,870.1104369106602
SARS-CoV-2,S,1342,19,2,0.379682607102781,0.0060627423765137,0.0006779332236981967,0.007201346611058144,0.008193207724000702,0.000999000999000999,551.1160268678556
SARS-CoV-2,S,1351,19,4,0.6567482446047351,0.008820029906506694,0.0007050830584905906,0.00998841024829332,0.011101668610007982,0.000999000999000999,918.938849680041
SARS-CoV-2,S,1360,19,3,0.44454804886183025,0.007496943940675786,0.0007100284373152501,0.008763000946872485,0.01014709550259383,0.000999000999000999,615.5402825466064
SARS-CoV-2,S,1369,19,1,0.00852425513380975,0.004127603382169992,0.0006627866213427402,0.005299714891978551,0.006252415071399072,0.000999000999000999,6.633585546329488
SARS-CoV-2,S,1378,19,4,0.497881475872858,0.00878807958702003,0.0007157735717464001,0.009971626569200188,0.010922320279972003,0.000999000999000999,683.3074251295837
SARS-CoV-2,S,1387,19,1,0.016770421521946067,0.004312247690212597,0.0006695275496840603,0.005497549001379483,0.006662320898388363,0.000999000999000999,18.60741031136402
SARS-CoV-2,S,1396,19,1,0.00841026993421955,0.004153538526625404,0.000669995672456091,0.0053029072774645305,0.006725716390134102,0.000999000999000999,6.353371495654126
SARS-CoV-2,S,1405,19,1,0.009979752237054265,0.004217593714574959,0.0006786762453932687,0.005373087187541882,0.006776536709473509,0.000999000999000999,8.490290564303368
SARS-CoV-2,S,1414,19,1,0.007089159886021165,0.004230525401011044,0.0006963315227173664,0.005503422715086573,0.00685265049440138,0.000999000999000999,4.105278005876534
SARS-CoV-2,S,1423,19,2,0.7560604472473357,0.006191493779742327,0.0007086423849701803,0.007332062030073805,0.00867138321907132,0.000999000999000999,1058.1768313211294
SARS-CoV-2,S,1432,19,2,0.7736846847181251,0.006128389193702316,0.000701600082868352,0.007290136419575908,0.00814353425647806,0.000999000999000999,1094.0082737539342
SARS-CoV-2,S,1441,19,2,0.3826128677077883,0.006183626951594115,0.0007144537921084199,0.007422272583081893,0.00827055098919454,0.000999000999000999,526.8769581939181
SARS-CoV-2,S,1450,19,8,0.927178106107038,0.012304600290891234,0.0007002799657916496,0.013505800073492388,0.014861714152854253,0.000999000999000999,1306.4396391547548
SARS-CoV-2,S,1459,19,1,0.011383190128201529,0.004337775608928324,0.0006756227549943788,0.005522454730563693,0.0066383995164326646,0.000999000999000999,10.4280302390523
SARS-CoV-2,S,1468,19,2,0.08964243313142566,0.006173899117709253,0.0006725306388171457,0.007282657752532222,0.008401311827795252,0.000999000999000999,124.11112475190986
SARS-CoV-2,S,1477,19,3,0.7954674537381631,0.007555693748628433,0.0007248661300898527,0.008772382371614233,0.010238064968222181,0.000999000999000999,1086.9755493912605
SARS-CoV-2,S,1486,19,3,0.8675147449436609,0.007518493536110059,0.0007100255660988374,0.008664317705065596,0.010150946600973994,0.000999000999000999,1211.2187116482467
SARS-CoV-2,S,1495,19,2,0.5528451100723608,0.00608592599980957,0.0007163991513702274,0.007335468237717127,0.00847589364320364,0.000999000999000999,763.2046786024066
SARS-CoV-2,S,1504,19,1,0.03254890515865426,0.004348403751690166,0.0006861895566014394,0.005557422240895507,0.00700154489099268,0.000999000999000999,41.097246578096545
SARS-CoV-2,S,1513,19,2,0.7668146821434454,0.006138892990084191,0.0007257156473252877,0.007342442175965366,0.008712679754093811,0.000999000999000999,1048.1733333943168
SARS-CoV-2,S,1522,19,1,0.014876284771146971,0.004357479521063285,0.0006800762123232432,0.005480014169754881,0.007005499757681582,0.000999000999000999,15.467097745045155
SARS-CoV-2,S,1531,19,1,0.009428644531747313,0.004213667352766506,0.0006831948684183814,0.0054108377182046,0.006721831009209178,0.000999000999000999,7.633220652042733
SARS-CoV-2,S,1540,19,1,0.015558844333517943,0.004297281807061117,0.0006710925683143086,0.005487544070493064,0.006573027197108657,0.000999000999000999,16.780937620489983
SARS-CoV-2,S,1549,19,1,0.015458604267737507,0.004327344039602886,0.000678907894307165,0.005458562550384277,0.007035453543938634,0.000999000999000999,16.395832662240917
SARS-CoV-2,S,1558,19,1,0.021441220252814863,0.004371838930678418,0.0007052455851097966,0.005531698676751131,0.007603494832693146,0.000999000999000999,24.20345718219418
SARS-CoV-2,S,1567,19,1,0.009509929011336215,0.004205384993159703,0.0006870783144800797,0.0053785432527527505,0.006636043170588944,0.000999000999000999,7.720435802417259
SARS-CoV-2,S,1576,19,1,0.01032275235835157,0.004229632024171044,0.0007011947456736928,0.005456684523987563,0.006612707244886408,0.000999000999000999,8.689626343857423
SARS-CoV-2,S,1585,19,1,0.1227215805402548,0.004354088176199901,0.0007045013881206391,0.005504990132759234,0.007039513437737152,0.000999000999000999,168.01598174251657
SARS-CoV-2,S,1594,19,1,0.013477271870111596,0.00422034675298005,0.0006835048443528465,0.005346811314456424,0.0064174411993839315,0.000999000999000999,13.543320422104914
SARS-CoV-2,S,1603,19,1,0.036292575236707716,0.004381726181262524,0.0006934518052925554,0.005516241947373124,0.006806786324085004,0.000999000999000999,46.017399928726924
SARS-CoV-2,S,1612,19,1,0.025454841842067866,0.004274212265246345,0.0006796242122354257,0.005401559662911393,0.007198555843258951,0.000999000999000999,31.16520747127889
SARS-CoV-2,S,1621,19,1,0.03276487991016571,0.004353688510493484,0.0007103302211154902,0.005590175901263655,0.0071419616246711755,0.000999000999000999,39.99715984919773
SARS-CoV-2,S,1630,19,1,0.020573446005695016,0.0041210070563883275,0.0007004316468624852,0.005254846414491767,0.006992664721515255,0.000999000999000999,23.488999994508777
SARS-CoV-2,S,1639,19,2,0.48775256899820996,0.0061484283010330735,0.0006833656234895325,0.007304685080619836,0.008630474005213992,0.000999000999000999,704.7532450314336
SARS-CoV-2,S,1648,19,1,0.005336119034461664,0.003951262193947923,0.0006595125925494002,0.005032943954769496,0.006073222393181039,0.01898101898101898,2.099818648132953
SARS-CoV-2,S,1657,19,2,0.3822354885865469,0.006083802993333997,0.0006840931224750486,0.007267455224217854,0.008169232375850096,0.000999000999000999,549.8545055273999
SARS-CoV-2,S,1666,19,1,0.017963326217183183,0.004418082070971053,0.0006932896357946182,0.005631016824891409,0.006493417046832036,0.000999000999000999,19.53764119189113
SARS-CoV-2,S,1675,19,1,0.010108837174624956,0.004161934178741622,0.0006692537028866734,0.005339749908207687,0.00667740669257396,0.000999000999000999,8.885872383272176
SARS-CoV-2,S,1684,19,1,0.032425015019884124,0.004356954540907336,0.0006916932409006557,0.005493730502318097,0.006825547596740829,0.000999000999000999,40.57876934351604
SARS-CoV-2,S,1693,19,1,0.009582235396265236,0.004079703463126698,0.0007013148778453488,0.005309153754818149,0.006412141717481388,0.000999000999000999,7.846021960982744
SARS-CoV-2,S,1702,19,3,0.8683262048090713,0.007536669595089661,0.0006975543549756946,0.008764680637401039,0.010423204962764415,0.000999000999000999,1234.0106961900835
SARS-CoV-2,S,1711,19,1,0.022463663354193086,0.004429822466377455,0.0007051905044805227,0.005643908167107691,0.007005824613658465,0.000999000999000999,25.57300583776327
SARS-CoV-2,S,1720,19,1,0.014886404272683246,0.00421814053239034,0.0007033575875975413,0.005459879744211967,0.006584050622110784,0.000999000999000999,15.167624446524417
SARS-CoV-2,S,1729,19,1,0.016827907894040654,0.00431660910867371,0.0006843692278042457,0.005513758096473763,0.006663151556732393,0.000999000999000999,18.281504014300342
SARS-CoV-2,S,1738,19,1,0.008487464285634915,0.004101296768707978,0.0006852720490453381,0.0052711814554182185,0.006679358464340299,0.000999000999000999,6.40062223906165
SARS-CoV-2,S,1747,19,1,0.0282875025180469,0.004384444344009455,0.0006815593460160897,0.005506855009610052,0.006778592096538168,0.000999000999000999,35.071132563521715
SARS-CoV-2,S,1756,19,1,0.021054946134655243,0.004336024186519311,0.000677787003869282,0.005520408895643618,0.006534494916821737,0.000999000999000999,24.66692611792885
SARS-CoV-2,S,1765,19,1,0.00870945882954515,0.004054051669503087,0.0006801148170969603,0.005248531923665206,0.006790739285158172,0.000999000999000999,6.845031225629607
SARS-CoV-2,S,1774,19,1,0.00499563763650961,0.0038747862004128333,0.0006601061304759924,0.004964991706061384,0.0066278932771794904,0.04795204795204795,1.697986709028967
SARS-CoV-2,S,1783,19,1,0.008152585161095644,0.004019309317007204,0.0006722099334889648,0.005156743087457432,0.006541612035373919,0.000999000999000999,6.148787213892448
SARS-CoV-2,S,1792,19,1,0.008047208487947639,0.004044490581578535,0.000678246811067989,0.005171600639864968,0.0065073744037944595,0.000999000999000999,5.901565390431099
SARS-CoV-2,S,1801,19,1,0.03299081740124417,0.004379478712888451,0.0006504081931642241,0.0055047520076488485,0.006209055899957327,0.000999000999000999,43.98981899222713
SARS-CoV-2,S,1810,19,1,0.015526695046689031,0.004324213571907085,0.0006865738529596016,0.005510800537265069,0.006993954624791306,0.000999000999000999,16.316498839114846
SARS-CoV-2,S,1819,19,1,0.017977169131281792,0.004232978680453844,0.0006815971903482084,0.005402184345541763,0.006494411731802713,0.000999000999000999,20.164681787796745
SARS-CoV-2,S,1828,19,1,0.005299047992108963,0.003854975364092797,0.0006091727279982316,0.0048500162848538544,0.006071594606942105,0.00999000999000999,2.3705470741631065
SARS-CoV-2,S,1837,19,1,0.01233835630231375,0.004358632638729036,0.0006466394153603489,0.005462878525407917,0.006562994025756595,0.000999000999000999,12.340298896159771
SARS-CoV-2,S,1846,19,1,0.01760872640170362,0.004404970687411045,0.0007110291781541755,0.0056075602175329605,0.006927406406719365,0.000999000999000999,18.56992106648758
SARS-CoV-2,S,1855,19,2,0.38112276782280646,0.0061647924968804635,0.0007194098851168504,0.007384220950608956,0.008504547996765331,0.000999000999000999,521.2021450956618
SARS-CoV-2,S,1864,19,1,0.009553974995224344,0.004339284542359276,0.000689357794776121,0.005535407473245625,0.006324358592385282,0.000999000999000999,7.564562977863497
SARS-CoV-2,S,1873,19,1,0.009625507822995415,0.004225839548895697,0.0006979792881068327,0.005427385414016205,0.006542036720806204,0.000999000999000999,7.736143988950636
SARS-CoV-2,S,1882,19,1,0.009114355982877033,0.004100436157837722,0.0006609477186513943,0.005146633231150929,0.006338733729503401,0.000999000999000999,7.585955263254063
SARS-CoV-2,S,1891,19,1,0.01009853522321544,0.0042299751895675895,0.0006573192786916934,0.0053786196496774345,0.006155843800863841,0.000999000999000999,8.928020558484818
SARS-CoV-2,S,1900,19,1,0.007262945131643117,0.0039825357584682445,0.000675428990806188,0.005101788121205982,0.006196583079819568,0.000999000999000999,4.856779051280277
SARS-CoV-2,S,1909,19,1,0.008701935489238576,0.004173533124437311,0.0006830770964978065,0.005332845972685787,0.0060892932144977156,0.000999000999000999,6.62941619330931
SARS-CoV-2,S,1918,19,1,0.011233628205326078,0.0043372362186829974,0.000669650684323341,0.005501251142684533,0.006814863678001725,0.000999000999000999,10.298491658545302
SARS-CoV-2,S,1927,19,1,0.008995910699059067,0.004148411732545281,0.0006787501506227924,0.0053093050307583345,0.006169384023301959,0.000999000999000999,7.141801680730275
SARS-CoV-2,S,1936,19,1,0.009969392341210543,0.004277981169549905,0.0006641331716533038,0.005451598194161435,0.006286031845386881,0.000999000999000999,8.569683633618764
SARS-CoV-2,S,1945,19,1,0.00841356439190235,0.00406967144369217,0.0006795700984762392,0.005213635654942244,0.006225397716114277,0.000999000999000999,6.392119014580305
SARS-CoV-2,S,1954,19,1,0.01775967077738536,0.004385922898409806,0.0006915318357172558,0.0055612424897602914,0.007004977914777012,0.000999000999000999,19.339309035721143
SARS-CoV-2,S,1963,19,2,0.7748749147375285,0.006036949569307806,0.0006862403667741372,0.0072143169877416655,0.008501673613857874,0.000999000999000999,1120.3624887040037
SARS-CoV-2,S,1972,19,2,0.15192908747528933,0.006197653715319463,0.0007137534311036399,0.0073588303234917544,0.008456045856848383,0.000999000999000999,204.17615861353255
SARS-CoV-2,S,1981,19,1,0.023120662968184266,0.004256013926585647,0.0006928845551537753,0.005461150118268477,0.006824505013116256,0.000999000999000999,27.22625133044262
SARS-CoV-2,S,1990,19,1,0.011527085351547034,0.004301729708708865,0.0006831939428808545,0.00545713771232939,0.0065175620949249075,0.000999000999000999,10.57584850997169
SARS-CoV-2,S,1999,19,1,0.01070618960108599,0.004173813640914377,0.0006973518793383129,0.005350602218401471,0.007058638682564873,0.000999000999000999,9.367402818746115
SARS-CoV-2,S,2008,19,1,0.01589135415482229,0.004296619466183517,0.0006783513153341697,0.005480534521254482,0.006182721012412677,0.000999000999000999,17.092521863729225
SARS-CoV-2,S,2017,19,1,0.022219522860856714,0.0043861313403348945,0.0007007334046172616,0.005580278840390971,0.006334900734118453,0.000999000999000999,25.44960951342453
SARS-CoV-2,S,2026,19,2,0.10462955577879023,0.00621545047440734,0.0007115991673690652,0.0074128659740281344,0.008771356647358508,0.000999000999000999,138.29991632542368
SARS-CoV-2,S,2035,19,5,0.9500012159711266,0.009756551020904386,0.0007275911170787302,0.010938816578740159,0.012038170158355573,0.000999000999000999,1292.2706763178935
SARS-CoV-2,S,2044,19,1,0.032316634878276164,0.00436295445811615,0.0006765645211088178,0.005475876937590381,0.006632511935695381,0.000999000999000999,41.317094745593344
SARS-CoV-2,S,2053,19,1,0.01610455759943785,0.004223111291647482,0.0006700326118129069,0.0053891021808818,0.0066873950581699945,0.000999000999000999,17.732638827299382
SARS-CoV-2,S,2062,19,1,0.06283670725503178,0.004355143480656468,0.000698966928849602,0.005491635436592891,0.0065605853464047416,0.000999000999000999,83.66857051538543
SARS-CoV-2,S,2071,19,1,0.01951687115171582,0.0043676338381500555,0.0006837862131203373,0.0055265152710066885,0.007363700826054663,0.000999000999000999,22.154932379281092
SARS-CoV-2,S,2080,19,1,0.006033683257915117,0.004110480887052319,0.0006617662781288289,0.005228502269377395,0.006175189039581349,0.005994005994005994,2.906165566944164
SARS-CoV-2,S,2089,19,1,0.01489701313925677,0.00424106001224215,0.0007100312974602035,0.005402684638947715,0.006984149067533271,0.000999000999000999,15.007723131545305
SARS-CoV-2,S,2098,19,2,0.3635780135748039,0.006098239625226604,0.0007224757514491535,0.007295725351435084,0.009108461593509523,0.000999000999000999,494.7983004724222
SARS-CoV-2,S,2107,19,1,0.013584318004181932,0.0043311988925772696,0.0007142905710500429,0.0054925710318378266,0.006865801380593828,0.000999000999000999,12.954278674016535
SARS-CoV-2,S,2116,19,1,0.014021802957427918,0.004329620444582242,0.0006842003173010704,0.0055373982309512475,0.006399336207522441,0.000999000999000999,14.165708883442099
SARS-CoV-2,S,2125,19,1,0.010546527968859656,0.004185846127393123,0.0006642665298641427,0.00530714047311334,0.007667666401527565,0.000999000999000999,9.575496514580426
SARS-CoV-2,S,2134,19,1,0.020441598595681496,0.004179214274980107,0.0006995986501906686,0.005376957656365697,0.007414070297314467,0.000999000999000999,23.245305456591772
SARS-CoV-2,S,2143,19,2,0.8094879517786919,0.006144274153247952,0.0006932016027318723,0.00733936646390048,0.008476132669481957,0.000999000999000999,1158.8889501402007
SARS-CoV-2,S,2152,19,1,0.015114653899176511,0.004226642416078299,0.0006742345240157015,0.005413369296473565,0.006323641442241662,0.000999000999000999,16.148700630531128
SARS-CoV-2,S,2161,19,2,0.12468271408822176,0.006230045248618112,0.0007259617911927141,0.007413415364704489,0.00913146840557343,0.000999000999000999,163.16653338599627
SARS-CoV-2,S,2170,19,1,0.010379335931505893,0.0041485183629807664,0.0006682787719344773,0.005231423766465101,0.007010606748995737,0.000999000999000999,9.323680221786304
SARS-CoV-2,S,2179,19,1,0.032198230087144925,0.004301535141346849,0.0007054362861795602,0.005490481865033405,0.0071138997017849035,0.000999000999000999,39.54530762356802
SARS-CoV-2,S,2188,19,1,0.023148418025295367,0.0043856383297069335,0.0006881689544973144,0.005565627298078491,0.006628616374990973,0.000999000999000999,27.264786609407643
SARS-CoV-2,S,2197,19,1,0.04902373109263295,0.004370548235000587,0.0006888013298565632,0.0055634410022960944,0.007289897196489466,0.000999000999000999,64.82737608379908
SARS-CoV-2,S,2206,19,1,0.011887871010119615,0.0041630283310204125,0.0007081991644970173,0.005329045417220775,0.006488491755943,0.000999000999000999,10.907726337951274
SARS-CoV-2,S,2215,19,1,0.006779869896339153,0.004152920729288891,0.0006567993850186143,0.0052313762106280335,0.006445095900604848,0.000999000999000999,3.9996218433971467
SARS-CoV-2,S,2224,19,1,0.01952659743405899,0.004161026363013082,0.0006579629534469943,0.005229062552526114,0.006445105249116245,0.000999000999000999,23.353246547617
SARS-CoV-2,S,2233,19,1,0.015993868571026373,0.004342742176582756,0.0006793420400846102,0.005508541208896131,0.00673252974764432,0.000999000999000999,17.15060412423836
SARS-CoV-2,S,2242,19,1,0.00852452124840898,0.004199783019814521,0.0006602267634960886,0.005299684838000919,0.006094133242196431,0.000999000999000999,6.5503830921572135
SARS-CoV-2,S,2251,19,1,0.023107812272167988,0.0043250764345218184,0.0006860129828027038,0.0055152470090520985,0.006865530496091246,0.000999000999000999,27.3795632276657
SARS-CoV-2,S,2260,19,1,0.024265752747288052,0.004225331427766985,0.0006645604501893052,0.0053879390731326245,0.006972700163295348,0.000999000999000999,30.155904272985847
SARS-CoV-2,S,2269,19,1,0.005089738525730248,0.004043110495835911,0.0006747483449020209,0.005174227292464513,0.0065845443158973165,0.061938061938061936,1.5511383433572055
SARS-CoV-2,S,2278,19,1,0.013004950934230224,0.004124072867049212,0.0006575007087202756,0.005225144593148245,0.006228544057673696,0.000999000999000999,13.507024326203817
SARS-CoV-2,S,2287,19,2,0.7646769798437205,0.006180805011415234,0.0006798072595212049,0.007320784872764078,0.009067837175816232,0.000999000999000999,1115.7518020130026
SARS-CoV-2,S,2296,19,1,0.0051936953723452205,0.0040261541387551746,0.0006694749201215238,0.005130555740171932,0.006314876571589479,0.04495504495504495,1.7439656042352008
SARS-CoV-2,S,2305,19,1,0.014953874696289126,0.004287290630040232,0.0006594065184577159,0.00538357708316037,0.0069173581642682684,0.000999000999000999,16.17603673557389
SARS-CoV-2,S,2314,19,1,0.0054277387733543325,0.004091630936472843,0.0006739839957299791,0.005225471683434601,0.0063479328474820304,0.03296703296703297,1.9824029136394807
SARS-CoV-2,S,2323,19,1,0.01019858092428975,0.004110056966850718,0.0006852308317990781,0.005263910226379507,0.00672103523852505,0.000999000999000999,8.88536194650432
SARS-CoV-2,S,2332,19,1,0.03143903324630331,0.004362031582684224,0.0007182914710386884,0.0055420893831269104,0.007413689441188884,0.000999000999000999,37.69639868403877
SARS-CoV-2,S,2341,19,1,0.008000789826167419,0.0042586266755722645,0.0006901163316392855,0.005512096219932961,0.006748042711437314,0.000999000999000999,5.422510639193411
SARS-CoV-2,S,2350,19,1,0.007674501883976028,0.004074306183372379,0.0006720765180565297,0.005222751539629563,0.007076967469964446,0.000999000999000999,5.356824117311043
SARS-CoV-2,S,2359,19,1,0.014059403708718327,0.004279607711526109,0.0006674512190245223,0.0053967022996408735,0.0065916305944421555,0.000999000999000999,14.65245057381925
SARS-CoV-2,S,2368,19,1,0.014341148953536855,0.004274786980438954,0.0006841352135123195,0.005428679881846481,0.006765960552202503,0.000999000999000999,14.71399479851015
SARS-CoV-2,S,2377,19,1,0.0062714111688271955,0.0041412826620520135,0.0006735901917172209,0.005295956194150154,0.006604121577678247,0.002997002997002997,3.1623508373017235
SARS-CoV-2,S,2386,19,2,0.7696594794813046,0.006062324879060826,0.0006820369663869689,0.007191187562489917,0.008214269911610872,0.000999000999000999,1119.5832370308794
SARS-CoV-2,S,2395,19,1,0.008285103245582914,0.004090440945980844,0.0006785010071480975,0.0052705394153888495,0.006407808383095392,0.000999000999000999,6.182249186678796
SARS-CoV-2,S,2404,19,1,0.010319555392721868,0.0040085839887277225,0.0006807518439945999,0.0051496521723506435,0.0062138949253328565,0.000999000999000999,9.270590244694525
SARS-CoV-2,S,2413,19,1,0.0107481580000098,0.004165325975427371,0.0006659663793307707,0.005319406969846702,0.006151466977482754,0.000999000999000999,9.88463115990557
SARS-CoV-2,S,2422,19,1,0.013421058751236744,0.004351455427492892,0.0006894035105988355,0.005544216382672219,0.006587285496544443,0.000999000999000999,13.155725470364573
SARS-CoV-2,S,2431,19,1,0.015971171786880872,0.004343717918627138,0.0006739873251685627,0.005477073989591658,0.006961574638860719,0.000999000999000999,17.251739660453904
SARS-CoV-2,S,2440,19,1,0.009678055782300271,0.004292774464716127,0.000664542656105656,0.005380519476871868,0.006838627366623939,0.000999000999000999,8.103740622374639
SARS-CoV-2,S,2449,19,1,0.010826968091583152,0.004253391246691019,0.0006676707093550214,0.005384697821606034,0.006304775292602463,0.000999000999000999,9.845537257793282
SARS-CoV-2,S,2458,19,1,0.0215088395527599,0.004367664027370552,0.00072065298309361,0.005617939529498061,0.0069786374961721305,0.000999000999000999,23.78561655542717
SARS-CoV-2,S,2467,19,1,0.013561105388759298,0.004301709427429687,0.000685293779691754,0.005458094207994102,0.0073056265624134795,0.000999000999000999,13.511571585392907
SARS-CoV-2,S,2476,19,1,0.009056149110581384,0.004225025190584832,0.0006876453757272947,0.005392411163166964,0.0070732905843617876,0.000999000999000999,7.025603734900227
SARS-CoV-2,S,2485,19,1,0.010471597334920698,0.004295853330121774,0.0006460107511211882,0.005394664859675002,0.006555508156688277,0.000999000999000999,9.559816139407232
SARS-CoV-2,S,2494,19,1,0.010009068112456686,0.0042287166250587075,0.0007022803375726541,0.0054292727593804645,0.006671377221607036,0.000999000999000999,8.230832016993462
SARS-CoV-2,S,2503,19,1,0.012374926983275412,0.004183883656335372,0.0006915795610619593,0.005410023809116026,0.0062452828995885855,0.000999000999000999,11.84396385914331
SARS-CoV-2,S,2512,19,1,0.03316314904530003,0.004305834941320471,0.0007012393905022883,0.0055043394202811645,0.0064552679043821575,0.000999000999000999,41.15187266264301
SARS-CoV-2,S,2521,19,1,0.0063770520534901405,0.004196079809300192,0.0006746103022859817,0.005317322794870795,0.0067589419926473255,0.002997002997002997,3.232936462428034
SARS-CoV-2,S,2530,19,1,0.028677988139852957,0.004361731209622315,0.000704583303775619,0.005538171951919589,0.007103977720739632,0.000999000999000999,34.51154292179251
SARS-CoV-2,S,2539,19,1,0.013855444904641629,0.004345162217219466,0.0006970075532815896,0.005475451070620584,0.007016392480992322,0.000999000999000999,13.644447097662983
SARS-CoV-2,S,2548,19,1,0.006258394276469728,0.004129817674856497,0.000677194277334844,0.005317396844924392,0.006825118874941524,0.002997002997002997,3.1432288677784253
SARS-CoV-2,S,2557,19,1,0.01254806493685379,0.004262516540062405,0.0006610545091518734,0.005360139037510573,0.006870361541276046,0.000999000999000999,12.533835382836529
SARS-CoV-2,S,2566,19,2,0.4882770592489394,0.006193228029841062,0.0007064754728274215,0.007429560290953384,0.008209383367114142,0.000999000999000999,682.3787233401409
